"","SERVICETYPE","VEHICLETYPE","DEPARTURE_COUNTRY","DEPARTURE_ZIPCODE","ARRIVAL_COUNTRY","ARRIVAL_ZIPCODE","SHIPPING_DATE","GROSS_WEIGHT_KG","NET_WEIGHT_KG","VOLUME_M3","DECLARED_DISTANCE_KM","ACTUAL_DELIVERY_DATE","DELIVERY_TIME_HH","WDAY"
"8856","E-commerce","Standard","IT","63076","IT","98070",2023-01-19 00:00:14,1.24,0,0.01,545.26,2023-01-24 11:23:14,131,3
"8857","E-commerce","Standard","IT","63076","IT","61032",2023-01-19 00:00:14,1.18,0,0.01,122.25,2023-01-23 00:00:14,96,3
"8858","E-commerce","Express","IT","63076","IT","20144",2023-01-19 00:00:14,1.56,0,0.01,467.45,2023-01-20 00:00:14,24,3
"8859","E-commerce","Standard","IT","20090","IT","76121",2023-01-19 00:00:14,1.75,0,0.01,737.55,2023-01-23 11:57:14,107,3
"8860","E-commerce","Standard","IT","63076","IT","24044",2023-01-19 00:00:14,1.31,0,0.01,453.68,2023-01-20 11:57:33,35,3
"8861","E-commerce","Standard","IT","20090","IT","80021",2023-01-19 00:00:14,1.6,0,0.01,654.55,2023-01-23 00:00:14,96,3
"8862","Via gomma","Standard","IT","63076","IT","20090",2023-01-19 09:30:51.79,73.98,67.9,0.77,468.43,2023-01-24 00:00:14,111,3
"8863","Via gomma","Standard","IT","63076","IT","36060",2023-01-19 09:30:51.79,138,126.87,1.15,359.77,2023-01-20 00:00:14,15,3
"8864","Via gomma","Standard","IT","63076","IT","20851",2023-01-19 09:30:51.79,68.72,62.37,0.62,472.72,2023-01-25 00:00:14,135,3
"8865","Via gomma","Standard","IT","63076","IT","48015",2023-01-19 09:30:51.79,85.76,78.63,0.81,191.38,2023-01-25 00:00:14,135,3
"8866","Via gomma","Standard","IT","63076","IT","39100",2023-01-19 09:30:51.79,5.34,4.64,0.15,443.63,2023-01-23 00:00:14,87,3
"8867","Via gomma","Standard","IT","63076","IT","01019",2023-01-19 09:30:51.79,83.9,75.26,0.78,160.27,2023-01-23 00:00:14,87,3
"8868","Via gomma","Standard","IT","63076","IT","01019",2023-01-19 09:30:51.79,6.08,5.32,0.06,160.27,2023-01-23 00:00:14,87,3
"8869","Via gomma","Standard","IT","63076","IT","31044",2023-01-19 09:30:51.79,100.68,91.24,0.88,348.27,2023-01-23 00:00:14,87,3
"8870","Via gomma","Standard","IT","63076","IT","20017",2023-01-19 09:30:51.79,66.26,60.26,0.61,480.32,2023-01-23 00:00:14,87,3
"8871","Via gomma","Standard","IT","63076","IT","03100",2023-01-19 09:30:51.79,95.02,86.85,0.82,147.89,2023-01-23 00:00:14,87,3
"8872","Via gomma","Standard","IT","63076","IT","04019",2023-01-19 09:30:51.79,30.42,27.42,0.31,187.76,2023-01-23 00:00:14,87,3
"8873","Via gomma","Standard","IT","63076","IT","00187",2023-01-19 09:30:51.79,577.01,525.24,4.85,158.28,2023-01-24 00:00:14,111,3
"8874","Via gomma","Standard","IT","63076","IT","24122",2023-01-19 09:30:51.79,16.9,14.85,0.17,453.28,2023-01-24 00:00:14,111,3
"8875","Via gomma","Standard","IT","63076","IT","39100",2023-01-19 09:30:51.79,58.9,53.16,0.44,443.63,2023-01-23 00:00:14,87,3
"8876","Via gomma","Standard","IT","63076","IT","29100",2023-01-19 09:30:51.79,18.42,16.52,0.16,406.66,2023-01-31 14:49:14,293,3
"8877","Via gomma","Standard","IT","63076","IT","12100",2023-01-19 09:30:51.79,137.06,125.57,1.11,531.77,2023-01-23 00:00:14,87,3
"8878","Via gomma","Standard","IT","63076","IT","29100",2023-01-19 09:30:51.79,16.98,15.5,0.17,406.66,2023-01-31 00:00:14,279,3
"8879","Via gomma","Standard","IT","63076","IT","00137",2023-01-19 09:30:51.79,73.1,66.51,0.9,146.57,2023-01-24 00:00:14,111,3
"8880","Via gomma","Standard","IT","63076","IT","39012",2023-01-19 09:30:51.79,134.06,122.67,1.11,467.04,2023-01-24 00:00:14,111,3
"8881","Via gomma","Standard","IT","63076","IT","00185",2023-01-19 09:30:51.79,107.82,97.67,1.06,157.84,2023-01-25 00:00:14,135,3
"8882","E-commerce","Standard","IT","63076","IT","20024",2023-01-19 00:00:14,1.45,0,0.01,480.95,2023-01-20 00:00:14,24,3
"8883","E-commerce Resi","Standard","IT","81030","IT","63076",2023-01-19 00:00:14,0.76,0.76,0,209.58,2023-01-23 00:00:14,96,3
"8884","Corriere espresso","Express","IT","50065","IT","47030",2023-01-19 09:37:04.687,12,10,0.096,86.04,2023-01-20 00:00:14,15,3
"8885","E-commerce","Standard","IT","63076","IT","80020",2023-01-19 00:00:14,0.69,0,0.01,227.84,2023-01-23 14:01:09,110,3
"8886","E-commerce","Express","IT","63076","US","58501",2023-01-19 00:00:14,1.3,0,0.01,NA,2023-01-24 00:00:14,120,3
"8887","E-commerce","Standard","IT","63076","IT","35011",2023-01-19 00:00:14,1.05,0,0.01,325.73,2023-01-20 11:06:25,35,3
"8888","E-commerce","Standard","IT","63076","IT","95048",2023-01-19 00:00:14,0.67,0,0.01,632.38,2023-01-27 12:27:14,204,3
"8889","E-commerce","Standard","IT","63076","IT","03043",2023-01-19 00:00:14,1.78,0,0.01,158.78,2023-01-23 13:57:38,109,3
"8890","E-commerce","Standard","IT","63076","IT","67052",2023-01-19 00:00:14,1.1,0,0.01,126.29,2023-01-25 00:00:14,144,3
"8891","E-commerce","Standard","IT","63076","IT","33100",2023-01-19 00:00:14,1.45,0,0.01,353.17,2023-01-23 00:00:14,96,3
"8892","E-commerce","Standard","IT","63076","IT","87100",2023-01-19 00:00:14,0.66,0,0.01,452.02,2023-01-24 00:00:14,120,3
"8893","E-commerce","Standard","IT","63076","IT","20090",2023-01-19 00:00:14,1.21,0,0.01,468.43,2023-01-20 00:00:14,24,3
"8894","E-commerce","Standard","IT","63076","IT","20144",2023-01-19 00:00:14,1,0,0.01,467.45,2023-01-20 11:25:57,35,3
"8895","E-commerce","Standard","IT","63076","IT","80040",2023-01-19 00:00:14,0.59,0,0.01,231.39,2023-01-24 00:00:14,120,3
"8896","E-commerce","Standard","IT","63076","IT","25124",2023-01-19 00:00:14,1.05,0,0.01,407.35,2023-01-23 00:00:14,96,3
"8897","E-commerce","Standard","IT","63076","IT","81016",2023-01-19 00:00:14,1.21,0,0.01,180.05,2023-01-25 12:23:03,156,3
"8898","E-commerce","Standard","IT","63076","IT","20821",2023-01-19 00:00:14,0.64,0,0.01,481.33,2023-01-20 00:00:14,24,3
"8899","E-commerce","Standard","IT","63076","IT","80021",2023-01-19 00:00:14,1.25,0,0.01,225.82,2023-01-23 13:29:53,109,3
"8900","E-commerce","Standard","IT","63076","IT","20161",2023-01-19 00:00:14,1.35,0,0.01,471.41,2023-01-20 00:00:14,24,3
"8901","E-commerce Resi","Standard","IT","07100","IT","63076",2023-01-19 00:00:14,1.23,1.23,0,501.3,2023-01-25 00:00:14,144,3
"8902","E-commerce Resi","Standard","IT","70032","IT","63076",2023-01-19 00:00:14,0.76,0.76,0,310.67,2023-01-27 00:00:14,192,3
"8903","E-commerce Resi","Standard","IT","14042","IT","63076",2023-01-19 00:00:14,0.76,0.76,0,485.51,2023-01-31 00:00:14,288,3
"8904","E-commerce","Express","IT","63076","IT","58100",2023-01-19 00:00:14,1.25,0,0.01,222.36,2023-01-20 00:00:14,24,3
"8905","Corriere espresso","Documents","IT","62010","IT","27038",2023-01-20 00:00:14,0.3,0.2,0.001,453.78,2023-01-23 00:00:14,72,4
"8906","E-commerce Resi","Standard","IT","46048","IT","63076",2023-01-19 00:00:14,0.45,0.45,0,358.02,2023-01-23 00:00:14,96,3
"8907","E-commerce","Standard","IT","63076","IT","10155",2023-01-19 00:00:14,1.05,0,0.01,547.99,2023-01-20 00:00:14,24,3
"8908","E-commerce","Standard","IT","63076","IT","20121",2023-01-19 00:00:14,1.08,0,0.01,467.06,2023-01-20 00:00:14,24,3
"8909","E-commerce","Standard","IT","63076","IT","84091",2023-01-19 00:00:14,0.59,0,0.01,274.3,2023-01-24 12:53:01,132,3
"8910","Corriere espresso","Express","IT","63811","IT","40132",2023-01-19 10:35:41,0.4,0.3,0,240.94,2023-01-20 00:00:14,14,3
"8911","","","IT","62010","IT","80121",2023-01-20 00:00:14,1,0.7,0,281.33,2023-01-24 00:00:14,96,4
"8912","E-commerce","Standard","IT","63076","IT","25049",2023-01-19 00:00:14,1.35,0,0.01,427.97,2023-01-20 12:20:44,36,3
"8913","E-commerce","Standard","IT","63076","IT","52100",2023-01-19 00:00:14,1.22,0,0.01,169.86,2023-01-20 00:00:14,24,3
"8914","E-commerce","Express","IT","63076","US","33130",2023-01-19 00:00:14,1.44,0,0.01,NA,2023-01-23 00:00:14,96,3
"8915","E-commerce","Express","IT","63076","US","44012",2023-01-19 00:00:14,1.44,0,0.01,NA,2023-01-24 00:00:14,120,3
"8916","E-commerce","Express","IT","63076","US","02215",2023-01-19 00:00:14,1.69,0,0.01,NA,2023-01-23 00:00:14,96,3
"8917","E-commerce","Express","IT","63076","US","78572",2023-01-19 00:00:14,1.48,0,0.01,NA,2023-01-24 00:00:14,120,3
"8918","E-commerce","Standard","IT","63076","IT","20068",2023-01-19 00:00:14,1.21,0,0.01,456.81,2023-01-20 12:06:37,36,3
"8919","E-commerce","Standard","IT","63076","IT","96019",2023-01-19 00:00:14,1.4,0,0.01,685.67,2023-01-24 00:00:14,120,3
"8920","E-commerce","Standard","IT","63076","IT","00187",2023-01-19 00:00:14,0.59,0,0.01,158.28,2023-01-23 11:05:32,107,3
"8921","E-commerce","Standard","IT","63076","IT","09125",2023-01-19 00:00:14,0.78,0,0.01,571.93,2023-01-24 00:00:14,120,3
"8922","E-commerce","Express","IT","63076","US","34786",2023-01-19 00:00:14,1.18,0,0.01,NA,2023-01-24 00:00:14,120,3
"8923","E-commerce","Standard","IT","63076","IT","00181",2023-01-19 00:00:14,1.78,0,0.01,158.12,2023-01-23 00:00:14,96,3
"8924","E-commerce","Standard","IT","63076","IT","20143",2023-01-19 00:00:14,1.11,0,0.01,467,2023-01-20 00:00:14,24,3
"8925","E-commerce","Standard","IT","63076","IT","72017",2023-01-19 00:00:14,1.33,0,0.01,394.45,2023-01-24 12:20:14,132,3
"8926","E-commerce","Express","IT","63076","US","11413",2023-01-19 00:00:14,1.25,0,0.01,NA,2023-01-23 00:00:14,96,3
"8927","E-commerce","Standard","IT","63076","IT","00187",2023-01-19 00:00:14,1.43,0,0.01,158.28,2023-01-23 11:05:32,107,3
"8928","E-commerce","Standard","IT","63076","IT","00142",2023-01-19 00:00:14,1.18,0,0.01,162.78,2023-01-23 11:31:01,107,3
"8929","E-commerce","Express","IT","63076","US","77381",2023-01-19 00:00:14,2.3,0,0.01,NA,2023-01-24 00:00:14,120,3
"8930","E-commerce","Standard","IT","63076","IT","90141",2023-01-19 00:00:14,1.65,0,0.01,535.02,2023-01-24 00:00:14,120,3
"8931","E-commerce","Standard","IT","63076","IT","83044",2023-01-19 00:00:14,0.48,0,0.01,247.88,2023-01-24 13:16:28,133,3
"8932","E-commerce","Express","IT","63076","US","10024",2023-01-19 00:00:14,1.25,0,0.01,NA,2023-01-25 00:00:14,144,3
"8933","E-commerce","Express","IT","63076","IT","36100",2023-01-19 00:00:14,0.54,0,0.01,344.56,2023-01-20 11:49:03,35,3
"8934","E-commerce","Standard","IT","63076","IT","08100",2023-01-19 00:00:14,0.84,0,0.01,473.36,2023-01-24 00:00:14,120,3
"8935","E-commerce","Standard","IT","63076","IT","24060",2023-01-19 00:00:14,1.18,0,0.01,435.51,2023-01-20 13:18:18,37,3
"8936","E-commerce","Express","IT","50123","IT","70029",2023-01-19 00:00:14,1.8,0,0.04,561.77,2023-01-23 13:45:14,109,3
"8937","E-commerce","Standard","IT","63076","IT","00165",2023-01-19 00:00:14,1.09,0,0.01,161.52,2023-01-23 00:00:14,96,3
"8938","E-commerce","Standard","IT","63076","IT","20141",2023-01-19 00:00:14,0.69,0,0.01,462.4,2023-01-20 00:00:14,24,3
"8939","E-commerce","Standard","IT","63076","IT","71016",2023-01-19 00:00:14,1.18,0,0.01,187.13,2023-01-24 00:00:14,120,3
"8940","E-commerce","Standard","IT","50123","IT","80011",2023-01-19 00:00:14,1.36,0,0.01,406.3,2023-01-24 12:47:31,132,3
"8941","E-commerce","Standard","IT","63076","IT","27058",2023-01-19 00:00:14,1.27,0,0.01,449.77,2023-01-20 11:45:27,35,3
"8942","E-commerce","Standard","IT","63076","IT","55042",2023-01-19 12:00:14,1,0.5,0.004617,316.41,2023-01-20 00:00:14,12,3
"8943","Corriere espresso","Express","IT","50065","IT","43044",2023-01-19 11:01:11.367,6.7,6,0.012096,146.23,2023-01-20 00:00:14,13,3
"8944","E-commerce","Standard","IT","63076","IT","05100",2023-01-19 00:00:14,0.48,0,0.01,105.22,2023-01-23 11:21:29,107,3
"8945","E-commerce","Standard","IT","63076","IT","20145",2023-01-20 00:00:14,0.89,0,0.01,468.69,2023-01-23 12:51:00,84,4
"8946","E-commerce","Standard","IT","63076","IT","24040",2023-01-19 00:00:14,1.01,0,0.01,451.17,2023-01-20 11:35:44,35,3
"8947","E-commerce","Standard","IT","63076","IT","23822",2023-01-19 00:00:14,1.05,0,0.01,500.23,2023-01-20 12:20:47,36,3
"8948","E-commerce","Standard","IT","80121","IT","35131",2023-01-19 00:00:14,1,0,0.04,543.93,2023-01-24 12:51:29,132,3
"8949","E-commerce","Standard","IT","63076","IT","04100",2023-01-19 00:00:14,1.2,0,0.01,179.42,2023-01-23 00:00:14,96,3
"8950","E-commerce","Standard","IT","80121","IT","83012",2023-01-19 00:00:14,1,0,0.01,37.61,2023-01-20 11:41:46,35,3
"8951","E-commerce","Standard","IT","63076","IT","80126",2023-01-19 00:00:14,1.18,0,0.01,231.85,2023-01-23 12:25:24,108,3
"8952","E-commerce","Standard","IT","63076","IT","85048",2023-01-19 00:00:14,0.73,0,0.01,378.49,2023-01-26 00:00:14,168,3
"8953","E-commerce","Standard","IT","50123","IT","00015",2023-01-19 00:00:14,1.48,0,0.01,221.59,2023-01-24 00:00:14,120,3
"8954","E-commerce","Standard","IT","63076","IT","88841",2023-01-19 00:00:14,1.27,0,0.01,519.08,2023-01-24 00:00:14,120,3
"8955","E-commerce","Express","IT","55042","IT","41122",2023-01-19 00:00:14,1,0,0.01,102.08,2023-01-20 13:05:14,37,3
"8956","E-commerce","Standard","IT","63076","IT","87010",2023-01-19 00:00:14,1.34,0,0.01,419.32,2023-01-25 00:00:14,144,3
"8957","E-commerce","Standard","IT","63076","IT","02100",2023-01-19 00:00:14,1.97,0,0.01,98.51,2023-01-23 12:20:14,108,3
"8958","E-commerce","Standard","IT","63076","IT","90141",2023-01-19 00:00:14,0.79,0,0.01,535.02,2023-01-24 09:45:38,129,3
"8959","E-commerce","Standard","IT","63076","IT","80026",2023-01-19 00:00:14,1.57,0,0.01,227.54,2023-01-23 12:46:41,108,3
"8960","E-commerce","Standard","IT","63076","IT","00168",2023-01-19 00:00:14,1.58,0,0.02,161.12,2023-01-23 12:14:52,108,3
"8961","E-commerce","Standard","IT","63076","IT","20141",2023-01-19 00:00:14,1.52,0,0.03,462.4,2023-01-20 16:24:05,40,3
"8962","E-commerce","Express","IT","20121","IT","10128",2023-01-19 00:00:14,1.34,0,0.09,127.03,2023-01-20 00:00:14,24,3
"8963","E-commerce","Standard","IT","63076","IT","62010",2023-01-19 00:00:14,1.31,0,0.01,48.46,2023-01-20 11:30:43,35,3
"8964","E-commerce","Standard","IT","63076","IT","20124",2023-01-19 00:00:14,1.51,0,0.01,466.91,2023-01-20 12:02:57,36,3
"8965","E-commerce","Standard","IT","63076","IT","80147",2023-01-19 00:00:14,1.13,0,0.01,234,2023-01-23 00:00:14,96,3
"8966","E-commerce","Standard","IT","63076","IT","25063",2023-01-19 00:00:14,0.36,0,0.01,423.33,2023-01-20 00:00:14,24,3
"8967","E-commerce","Standard","IT","63076","IT","84038",2023-01-19 00:00:14,1.06,0,0.01,321.8,2023-01-24 12:41:13,132,3
"8968","Corriere espresso","Express","IT","63811","IT","56127",2023-01-19 11:45:58.14,5.36,3.4,0.17,270.09,2023-01-20 10:21:14,23,3
"8969","Corriere espresso","Express","IT","63811","IT","00189",2023-01-19 11:45:58.14,2.58,2.2,0.02,172.72,2023-01-20 12:05:14,25,3
"8970","Corriere espresso","Express","IT","63811","IT","10123",2023-01-19 11:45:58.14,5.36,3.4,0.17,520.51,2023-01-20 13:07:14,26,3
"8971","Corriere espresso","Express","IT","63811","IT","00189",2023-01-19 11:45:58.14,7.7,5.1,0.28,172.72,2023-01-20 12:05:14,25,3
"8972","Corriere espresso","Express","IT","63811","IT","55100",2023-01-19 11:45:58.14,4.92,4.1,0.06,264.76,2023-01-20 13:36:14,26,3
"8973","Corriere espresso","Express","IT","63811","IT","31010",2023-01-19 11:45:58.14,17.25,12.77,0.34,309.14,2023-01-20 10:39:14,23,3
"8974","Corriere espresso","Express","IT","63811","IT","50136",2023-01-19 11:45:58.14,5.44,4.62,0.06,203.11,2023-01-20 09:49:14,22,3
"8975","Corriere espresso","Express","IT","63811","IT","57100",2023-01-19 11:45:58.14,3.76,1.8,0.17,274.4,2023-01-20 10:27:14,23,3
"8976","Corriere espresso","Express","IT","63811","IT","80014",2023-01-19 11:45:58.14,10.86,9.22,0.12,260.44,2023-01-20 12:52:14,25,3
"8977","Corriere espresso","Express","IT","63811","IT","00187",2023-01-19 12:00:57.98,64.68,48.08,1.68,178.07,2023-01-20 11:14:14,23,3
"8978","Corriere espresso","Express","IT","63811","IT","09124",2023-01-19 12:00:57.98,18.91,16.18,0.19,588.7,2023-01-23 10:33:14,94,3
"8979","Corriere espresso","Express","IT","63811","IT","80121",2023-01-19 12:00:57.98,66.27,59.25,0.5,271.15,2023-01-20 14:44:14,26,3
"8980","E-commerce","Standard","IT","63076","IT","91025",2023-01-19 00:00:14,1.46,0,0.01,582.19,2023-01-24 00:00:14,120,3
"8981","E-commerce","Standard","IT","63076","IT","37121",2023-01-19 00:00:14,0.35,0,0.01,360.62,2023-01-20 00:00:14,24,3
"8982","E-commerce","Standard","IT","63076","IT","80010",2023-01-19 00:00:14,1.32,0,0.01,224.52,2023-01-23 11:30:05,107,3
"8983","E-commerce","Standard","IT","63076","IT","80049",2023-01-19 00:00:14,1.23,0,0.01,233.54,2023-01-25 00:00:14,144,3
"8984","E-commerce","Express","IT","63076","US","91356",2023-01-19 00:00:14,1.37,0,0.01,NA,2023-01-24 00:00:14,120,3
"8985","E-commerce","Express","IT","63076","US","11545",2023-01-19 00:00:14,4.63,0,0.01,NA,2023-01-24 00:00:14,120,3
"8986","E-commerce","Express","IT","63076","US","10003",2023-01-19 00:00:14,2.1,0,0.01,NA,2023-01-24 00:00:14,120,3
"8987","E-commerce","Standard","IT","63076","IT","24060",2023-01-19 00:00:14,1.77,0,0.01,435.51,2023-01-20 12:22:45,36,3
"8988","E-commerce","Standard","IT","63076","IT","20121",2023-01-19 00:00:14,0.97,0,0.01,467.06,2023-01-20 00:00:14,24,3
"8989","E-commerce","Standard","IT","00187","IT","39040",2023-01-19 00:00:14,1.5,0,0.04,524.32,2023-01-20 11:28:14,35,3
"8990","E-commerce","Standard","IT","63076","IT","81046",2023-01-19 00:00:14,1.25,0,0.01,204.9,2023-01-25 13:57:30,157,3
"8991","E-commerce","Standard","IT","63076","IT","03010",2023-01-19 00:00:14,1.6,0,0.01,133.82,2023-01-23 13:40:46,109,3
"8992","E-commerce","Standard","IT","63076","IT","80147",2023-01-19 00:00:14,1.93,0,0.01,234,2023-01-23 00:00:14,96,3
"8993","Corriere espresso","Express","IT","63811","IT","95019",2023-01-23 00:00:14,24.66,21.66,0.22,629.31,2023-01-27 10:26:14,106,0
"8994","Corriere espresso","Express","IT","63811","IT","20122",2023-01-19 00:00:14,0.2,0.1,0,434.81,2023-01-20 00:00:14,24,3
"8995","E-commerce Resi","Standard","IT","50053","IT","63076",2023-01-19 00:00:14,2.14,2.14,0,250.01,2023-01-24 00:00:14,120,3
"8996","E-commerce","Standard","IT","63076","IT","50123",2023-01-19 12:36:44.573,3,2,0.01512,229.92,2023-01-20 00:00:14,12,3
"8997","E-commerce","Standard","IT","63076","IT","73020",2023-01-19 00:00:14,0.35,0,0.01,465.07,2023-01-24 13:14:14,133,3
"8998","E-commerce","Standard","IT","35122","IT","67052",2023-01-19 00:00:14,3,0,0.01,422.94,2023-01-20 14:06:14,38,3
"8999","E-commerce","Express","IT","80121","IT","80020",2023-01-19 00:00:14,1,0,0.01,8,2023-01-20 12:50:39,36,3
"9000","Corriere espresso","Documents","IT","20122","IT","50066",2023-01-19 12:49:46.897,0.2,0.1,0.01,271.32,2023-01-20 00:00:14,12,3
"9001","","","IT","63811","IT","40124",2023-01-19 00:00:14,1,0.8,0.07,234.1,2023-01-20 00:00:14,24,3
"9002","","","IT","63811","IT","00186",2023-01-19 00:00:14,2.7,2.5,0.17,178.89,2023-01-20 00:00:14,24,3
"9003","","","IT","63811","IT","16121",2023-01-19 00:00:14,1.7,1.5,0.07,402.88,2023-01-20 00:00:14,24,3
"9004","","","IT","63811","IT","50123",2023-01-19 00:00:14,1,0.8,0.02,205.99,2023-01-20 00:00:14,24,3
"9005","","","IT","63811","IT","15069",2023-01-19 00:00:14,5,4.8,0.17,420.9,2023-01-20 00:00:14,24,3
"9006","","","IT","63811","IT","47030",2023-01-19 12:53:04.17,2,2,0.01,141.1,2023-01-24 00:00:14,108,3
"9007","E-commerce Resi","Ground","US","80210","US","07008",2023-01-19 00:00:14,1.03,1.03,0,NA,2023-01-25 00:00:14,144,3
"9008","","","IT","63811","IT","20022",2023-01-19 00:00:14,11,10,0.04,468.19,2023-01-20 00:00:14,24,3
"9009","","","IT","63811","IT","01019",2023-01-19 00:00:14,2.7,2.5,0.17,167.92,2023-01-20 00:00:14,24,3
"9010","Corriere espresso","Express","IT","63811","IT","25035",2023-01-19 00:00:14,2,2,0,386.24,2023-01-20 11:39:14,35,3
"9011","Corriere espresso","Express","IT","63811","IT","74123",2023-01-19 13:00:53.257,2.81,0.85,0.17,423.64,2023-01-20 11:41:14,22,3
"9012","Corriere espresso","Express","IT","63811","IT","20144",2023-01-19 13:00:53.257,0.91,0.54,0.02,436.7,2023-01-20 09:45:14,20,3
"9013","Corriere espresso","Express","IT","63811","IT","31100",2023-01-19 13:00:53.257,3,1.04,0.17,293.88,2023-01-20 13:25:14,24,3
"9014","Corriere espresso","Express","IT","63811","IT","15011",2023-01-19 13:00:53.257,3,1.04,0.17,447.95,2023-01-20 15:13:14,26,3
"9015","Corriere espresso","Express","IT","63811","IT","94011",2023-01-19 13:00:53.257,13.72,8.14,0.58,625.12,2023-01-23 14:00:14,97,3
"9016","Corriere espresso","Express","IT","50065","IT","06011",2023-01-19 13:06:32.317,1.1,1,0.00627,68.86,2023-01-20 00:00:14,11,3
"9017","Corriere espresso","Express","IT","50065","IT","47030",2023-01-19 13:08:09.45,21.999999,20.000001,0,86.04,2023-01-20 00:00:14,11,3
"9018","E-commerce","Express","IT","00187","IT","80020",2023-01-19 00:00:14,0.3,0,0.01,186.6,2023-01-20 12:50:39,36,3
"9019","E-commerce","Standard","IT","63076","IT","10034",2023-01-19 00:00:14,1.25,0,0.01,538.61,2023-01-20 12:33:52,36,3
"9020","E-commerce","Standard","IT","63076","IT","81031",2023-01-19 00:00:14,1.82,0,0.01,219.59,2023-01-24 00:00:14,120,3
"9021","E-commerce Resi","Standard","IT","00128","IT","63076",2023-01-19 00:00:14,0.47,0.47,0,170.15,2023-01-23 00:00:14,96,3
"9022","E-commerce Resi","Standard","IT","00128","IT","63076",2023-01-19 00:00:14,0.6,0.6,0,170.15,2023-01-23 00:00:14,96,3
"9023","E-commerce","Standard","IT","63076","IT","86024",2023-01-19 00:00:14,1.7,0,0.01,154.17,2023-01-23 00:00:14,96,3
"9024","Corriere espresso","Express","IT","50065","IT","50033",2023-01-19 13:31:32.453,2,1.5,0.009,38.72,2023-01-20 15:11:14,26,3
